filepath,song_id,track_id,artist_name,title,release,text_blob,weak_label,audio_vec
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\Q\TRAAQPS128F429161D.h5,SOJKDKH12A58A761A2,,Bongzilla,Witch Weed (Live),Apogee,Bongzilla Witch Weed (Live) Apogee,Bongzilla,"[ 3.9726974e+02  9.5882004e+01 -6.7880001e+00  9.0000000e+00
  1.0000000e+00  4.0000000e+00  4.9986801e+01  2.3553478e+01
  3.2907574e+01 -6.0403247e+00 -1.7280890e+01 -2.4456579e+01
 -5.9718424e-01 -9.4578857e+00  5.8837709e+00 -3.1602798e+00
 -1.2612270e+00 -9.2640334e-01  2.8921258e+00  3.3165211e+01
  2.0320053e+01  2.1527380e+01  2.1281158e+01  1.3615995e+01
  1.4161241e+01  1.3352509e+01  1.0206657e+01  1.2158405e+01
  8.8987761e+00  9.1528921e+00  4.6339774e-01  3.8370675e-01
  4.3844944e-01  3.8316178e-01  4.7314945e-01  3.3674943e-01
  3.7804157e-01  2.4867304e-01  2.8366181e-01  3.9519101e-01
  3.3572698e-01  5.8054155e-01  2.8538457e-01  2.5627029e-01
  3.4141096e-01  2.6129878e-01  3.2458368e-01  2.3495118e-01
  2.2464564e-01  1.6195656e-01  1.9721043e-01  2.9332078e-01
  2.3729321e-01  3.2358736e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\Q\TRAAQUC128F9322A82.h5,SOTWWBZ12AB01845E0,,The Gone Jackals,Not Buried Deep Enough,Bone To Pick,The Gone Jackals Not Buried Deep Enough Bone To Pick,The Gone Jackals,"[229.79874    135.175      -12.772        4.           1.
   3.          42.703705    55.985435    10.304788    -8.717174
 -18.332045   -23.72916     -1.9621655    3.0252857    6.294375
   4.302686     0.46887553   3.4672716    3.0384324   32.279507
  30.639128    23.16859     22.786154    19.814573    18.564552
  15.292696    15.145686    12.570725    11.699084    14.478405
   0.4153621    0.39285147   0.33426875   0.36479208   0.59612024
   0.46053183   0.41510466   0.4712164    0.5154031    0.52686846
   0.4289887    0.3900608    0.26875645   0.27524814   0.2407472
   0.23202349   0.3187338    0.27994168   0.24657322   0.28192413
   0.28259984   0.32382104   0.27662745   0.27797064]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\Q\TRAAQUF12903CDF4A4.h5,SOKZTUH12AB018B938,,The Willis Brothers,Give Me 40 Acres (To Turn This Rig Around),Strictly Trucking,The Willis Brothers Give Me 40 Acres (To Turn This Rig Around) Strictly Trucking,The Willis Brothers,"[150.6477     121.983       -9.258        7.           1.
   3.          45.036144    16.070068    31.774326     1.5487508
 -11.013514     4.5088725   -1.7168243   -8.125016    12.136892
   7.746228    -4.1073394   -3.8248484    3.5472577   38.10477
  38.698856    32.98595     24.633589    28.95025     22.785032
  22.077408    19.259352    18.567432    16.868793    13.702671
   0.33766666   0.38264114   0.30516365   0.28801352   0.24594444
   0.25116667   0.47186035   0.6048949    0.436527     0.34153903
   0.30087838   0.2533093    0.2689342    0.32980493   0.26214933
   0.26123595   0.19537827   0.20712724   0.28506964   0.33820796
   0.29954296   0.28287378   0.2812998    0.22773235]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\Q\TRAAQWF128F92D1AAD.h5,SOQDTZG12A8C1442E3,,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Ernesto Nazareth,Music Of The Brazilian Masters,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd Ernesto Nazareth Music Of The Brazilian Masters,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,"[ 2.86144836e+02  1.69774994e+02 -2.45970001e+01  9.00000000e+00
  0.00000000e+00  3.00000000e+00  2.74891529e+01 -8.99391174e+01
 -2.29732494e+01  5.26547861e+00  7.23000622e+00  1.34446454e+00
 -2.74980183e+01 -8.35209465e+00 -1.18985090e+01  3.37869620e+00
  6.60145235e+00  8.19394779e+00  4.70157433e+00  4.29064827e+01
  4.30186539e+01  3.66536827e+01  2.56895752e+01  3.30513802e+01
  2.30271740e+01  1.84682827e+01  2.19484997e+01  1.45084486e+01
  1.49150209e+01  2.22043819e+01  2.37351641e-01  1.19123876e-01
  2.39693314e-01  9.83146876e-02  2.91607380e-01  2.77626365e-01
  2.06465527e-01  3.30381632e-01  2.20501497e-01  3.40971023e-01
  2.06476524e-01  2.06685320e-01  3.02544534e-01  1.82963252e-01
  2.97166556e-01  1.44016534e-01  3.35009485e-01  3.26114058e-01
  2.46230245e-01  3.49249274e-01  2.53041863e-01  3.44395518e-01
  2.75452614e-01  2.74689317e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\Q\TRAAQYN128F92ED77E.h5,SOIFOLA12AB017CDA1,,S.U.P,The Cube (Live),To Live Alone,S.U.P The Cube (Live) To Live Alone,S.U.P,"[ 3.8470486e+02  1.3786200e+02 -8.1610003e+00  1.1000000e+01
  0.0000000e+00  4.0000000e+00  4.7893639e+01  4.7246964e+01
  1.7505713e+01 -9.3414974e+00 -4.8504612e+01 -1.0324547e+01
  6.9002137e+00 -3.2231853e+00  8.9352055e+00  5.2438612e+00
 -3.5259082e+00  3.6406356e-01  3.8152246e+00  3.3953018e+01
  2.7321821e+01  1.8988356e+01  2.0885166e+01  2.6808805e+01
  1.2627669e+01  1.4970936e+01  1.6114021e+01  1.2091820e+01
  1.1761154e+01  1.0124846e+01  3.7120652e-01  3.5554191e-01
  3.2058871e-01  2.0933186e-01  2.2985525e-01  2.3997529e-01
  3.6890644e-01  3.4514740e-01  2.5924185e-01  2.8591350e-01
  2.5636452e-01  5.1170963e-01  2.5635141e-01  2.9859740e-01
  3.0377027e-01  1.7803510e-01  2.6936427e-01  1.9799018e-01
  2.7217209e-01  3.2705685e-01  2.0405039e-01  2.8782433e-01
  2.5114354e-01  3.8963979e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\Q\TRAAQYU12903CE68CE.h5,SOKHVZO12AB0184C4D,,Boogie Pimps,Get Back Down,PeeBoy EP,Boogie Pimps Get Back Down PeeBoy EP,Boogie Pimps,"[ 4.1503302e+02  8.3325996e+01 -6.7509999e+00  1.0000000e+00
  1.0000000e+00  3.0000000e+00  4.3637222e+01 -2.5810005e+01
 -4.9941135e+01  3.5220676e+01  8.2611256e+00  1.8020021e+01
  1.9157495e+01 -2.5843477e+00  3.7288735e+00 -4.8217168e+00
 -2.7359574e+00 -1.7971128e+00  5.4696212e+00  7.1024101e+01
  5.6045399e+01  7.7794327e+01  3.1674936e+01  5.9723724e+01
  2.1164803e+01  3.5863873e+01  1.8389433e+01  3.0806700e+01
  3.2434185e+01  1.6116150e+01  7.8581196e-01  6.4035094e-01
  3.0164796e-01  2.0936131e-01  2.0529701e-01  2.5279129e-01
  2.8203160e-01  3.8298911e-01  3.0300599e-01  2.4184360e-01
  3.0048174e-01  3.5220492e-01  2.9414931e-01  2.8861982e-01
  1.9758347e-01  1.9280529e-01  1.9122405e-01  2.6399204e-01
  2.1308175e-01  3.1969208e-01  2.5035903e-01  2.5378373e-01
  3.1500310e-01  2.5827423e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\Q\TRAAQZF12903CEDCB8.h5,SOMISOP12AC468D9D5,,Brian Keane,Battle Of The Rosebud / Cries,The Way West,Brian Keane Battle Of The Rosebud / Cries The Way West,Brian Keane,"[ 133.5375      117.667       -29.295         4.            1.
    3.           25.432041   -115.49074     -45.250862    -45.17411
  -15.550233    -38.57435       5.8642397     7.696685     -4.860945
    3.044315     -2.0937533    -5.793178      4.7326593    70.26389
   41.607124     23.673336     35.405323      8.350479     22.33973
   12.513548     26.474163     11.108066      9.665244     24.201172
    0.52152056    0.31732878    0.33263013    0.57693833    0.49819863
    0.4192055     0.231863      0.35775343    0.63992465    0.19821918
    0.14420548    0.38447946    0.31578767    0.23745774    0.20060278
    0.29256484    0.37015006    0.2867095     0.19407295    0.22143593
    0.31789523    0.15840288    0.15286563    0.28409883]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\Q\TRAAQZQ128EF35C51A.h5,SOOZKNQ12A6D4F6FD4,,Aberdeen,Beyond the Light,Suburban,Aberdeen Beyond the Light Suburban,Aberdeen,"[ 2.66709747e+02  9.09079971e+01 -1.26580000e+01  9.00000000e+00
  1.00000000e+00  3.00000000e+00  4.22497559e+01  3.90711708e+01
  1.88999212e+00 -1.34673805e+01 -3.15670357e+01 -1.96054955e+01
 -1.96802101e+01  5.40251684e+00  1.91000805e+01  5.89629841e+00
  4.37384558e+00  1.53903475e+01  4.23202944e+00  2.97820435e+01
  2.76947613e+01  3.02116241e+01  2.97769299e+01  2.15354195e+01
  1.66949158e+01  1.78721981e+01  1.22337036e+01  1.49546852e+01
  1.13634653e+01  9.04333496e+00  3.94021541e-01  5.41426599e-01
  5.80100775e-01  4.52230930e-01  5.35883546e-01  3.23872805e-01
  2.74870843e-01  2.98308223e-01  4.95036215e-01  4.53316033e-01
  3.24946195e-01  4.65493143e-01  2.23872453e-01  2.87000746e-01
  3.20094615e-01  2.60336339e-01  3.26294184e-01  2.23976508e-01
  1.69602036e-01  2.20963880e-01  2.74151444e-01  2.52800673e-01
  1.82752416e-01  2.65460461e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\R\TRAARHS128F931689D.h5,SOGOQGE12AB0182907,,The Killers,Spaceman,Hitzone 49,The Killers Spaceman Hitzone 49,The Killers,"[ 2.8434241e+02  1.5195300e+02 -6.5460000e+00  4.0000000e+00
  1.0000000e+00  4.0000000e+00  4.7029064e+01  1.9831984e+01
  3.5320345e-02 -4.1524668e+00 -4.4949093e+00 -2.4099312e+01
  1.4828952e+01  3.9000580e+00 -5.0097556e+00  3.7087438e+00
 -1.2429732e+00 -7.6515298e+00  6.6905460e+00  4.6347748e+01
  3.8407249e+01  2.4370646e+01  2.3435730e+01  2.1665567e+01
  2.0131857e+01  1.8985876e+01  1.7484854e+01  1.5645941e+01
  1.2590332e+01  1.3599071e+01  4.3002683e-01  4.4635758e-01
  2.3704761e-01  3.2818615e-01  4.4424328e-01  2.8565714e-01
  3.3409870e-01  2.5788400e-01  4.8127446e-01  4.3170908e-01
  3.2784763e-01  5.3350478e-01  2.5130033e-01  3.0212548e-01
  1.8602329e-01  2.5183034e-01  3.1422189e-01  1.9896680e-01
  2.3094247e-01  1.8470734e-01  3.3936742e-01  3.5423851e-01
  3.0062422e-01  3.5671255e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\R\TRAARRG12903CDB456.h5,SOWTIDJ12AB018808C,,Gloriana,Pulecenella 'e mò,Il meglio di Gloriana,Gloriana Pulecenella 'e mò Il meglio di Gloriana,Gloriana,"[179.06892    161.054      -17.522        0.           0.
   4.          35.017586    64.59669     47.66575     11.925719
  20.694553     8.833559   -13.806438    -0.5776272   -7.594409
  -1.7894807   -1.65904      9.482061     5.3865104   44.928143
  50.399544    41.94776     37.45075     32.557423    40.434406
  27.80458     24.13655     18.750452    19.702745    22.170568
   0.40505725   0.28772438   0.31271106   0.33822638   0.25881624
   0.26758057   0.30159786   0.46449003   0.3317723    0.25547138
   0.20796138   0.23552729   0.3470364    0.25586125   0.28138667
   0.30404615   0.2528556    0.27319828   0.27648398   0.36057994
   0.30593637   0.27705744   0.24295121   0.23067941]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\R\TRAARSF12903CD1B12.h5,SONIHLC12AB0187B0C,,Butterfly Temple,Iskorosten' (instr.),Za Solntsem Vsled,Butterfly Temple Iskorosten' (instr.) Za Solntsem Vsled,Butterfly Temple,"[100.5971     159.895      -10.777        8.           1.
   5.          44.304558   -23.02335      7.4613366  -10.438834
 -45.6317     -17.177492   -15.518341   -19.654009    13.240166
  -1.8428295    4.8927836    0.42125344   6.243319    64.61141
  38.946358    21.078781    29.14215     20.834154    19.129765
  16.31993     20.514112    12.695472    10.299585    14.985997
   0.28108296   0.42526728   0.2172719    0.45359448   0.20478341
   0.23774654   0.19771428   0.17710139   0.3252765    0.18331337
   0.4208387    0.24011981   0.24574533   0.3762271    0.20660268
   0.3759462    0.198345     0.23129112   0.23926476   0.18821764
   0.36909714   0.17135546   0.36978665   0.24437541]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\R\TRAARUN128F932B1A0.h5,SOLBHCO12AB018769A,,Grant Geissman,Big Stax/High Volts (Album Version),Time Will Tell,Grant Geissman Big Stax/High Volts (Album Version) Time Will Tell,Grant Geissman,"[ 3.2060037e+02  1.2821899e+02 -9.9930000e+00  9.0000000e+00
  1.0000000e+00  4.0000000e+00  4.2462929e+01  2.3974545e+01
  4.0149097e+00  1.8910194e+01  9.4883755e-02  3.7562895e-01
 -5.4489346e+00  1.4186412e+00  4.5647144e+00  1.0045666e+00
  5.1236320e+00  9.1058426e+00  6.1815176e+00  3.3773800e+01
  4.0477356e+01  3.6944763e+01  2.3678160e+01  3.4033775e+01
  2.1094463e+01  1.8950642e+01  1.4042113e+01  1.5989064e+01
  1.9205706e+01  1.1874954e+01  4.2042187e-01  4.9064589e-01
  3.5286528e-01  2.8005543e-01  4.3355119e-01  2.6333410e-01
  2.8851810e-01  3.4286606e-01  3.3009085e-01  2.8153503e-01
  2.2745420e-01  4.4634566e-01  2.8770015e-01  3.3205390e-01
  2.7797261e-01  2.0868874e-01  3.3255911e-01  2.3471922e-01
  2.5081995e-01  3.1992960e-01  2.8381214e-01  2.5816849e-01
  2.0815358e-01  3.2707489e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASDM12903CD474E.h5,SOVZVPT12AB018A59E,,20/20,It Goes On,4 Day Tornado,20/20 It Goes On 4 Day Tornado,20/20,"[ 3.0236688e+02  1.0122900e+02 -1.2990000e+01  6.0000000e+00
  1.0000000e+00  4.0000000e+00  3.9628025e+01  2.4223286e+01
 -2.5683800e+01 -1.1748645e+01  4.7740528e-01 -1.7055824e+01
 -1.5849072e+00 -9.4630127e+00  2.1854143e+01  3.8844619e+00
 -1.5124863e+00  3.7902579e+00  7.6575398e+00  4.2669937e+01
  3.4679592e+01  3.3338657e+01  3.0666203e+01  2.9386061e+01
  1.8664156e+01  1.8863831e+01  1.9399176e+01  1.7274302e+01
  1.3543660e+01  1.7304317e+01  3.6358595e-01  5.0918847e-01
  2.1289062e-01  2.0109083e-01  2.8714159e-01  3.6080763e-01
  7.5657034e-01  3.0914745e-01  2.7106151e-01  2.3269629e-01
  2.4880762e-01  2.7673829e-01  2.9853567e-01  3.1104931e-01
  1.6886285e-01  1.8450050e-01  2.8014648e-01  2.3778023e-01
  3.2689282e-01  2.3816398e-01  2.3473921e-01  2.4981415e-01
  2.7080187e-01  2.7506658e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASEO128F9337C48.h5,SOZWDHS12AB0188A33,,José Augusto,Pecado De Amor,Ao Vivo,José Augusto Pecado De Amor Ao Vivo,José Augusto,"[ 2.84708130e+02  9.88590012e+01 -8.33899975e+00  0.00000000e+00
  1.00000000e+00  4.00000000e+00  4.47429695e+01  1.77836151e+01
 -1.08386965e+01 -2.03369026e+01  1.94925442e+01 -1.27123470e+01
 -1.75541382e+01 -3.80975890e+00  3.80606222e+00  8.54913473e-01
 -5.04643822e+00 -3.34651208e+00  5.93796587e+00  4.70083694e+01
  3.77035446e+01  3.38008194e+01  3.39194527e+01  2.36135788e+01
  2.28266621e+01  2.51557522e+01  2.14292660e+01  1.67909698e+01
  1.47911367e+01  1.49661732e+01  4.52883512e-01  3.46139550e-01
  3.59662056e-01  1.97070360e-01  4.00128037e-01  2.67900795e-01
  2.11993083e-01  3.39220285e-01  2.24755481e-01  3.37903112e-01
  1.75937712e-01  3.53033453e-01  3.43238264e-01  3.24970454e-01
  3.24265122e-01  2.04566002e-01  3.37092578e-01  2.78194398e-01
  2.28292495e-01  3.24913979e-01  2.30849236e-01  3.14879417e-01
  1.92034543e-01  3.06429863e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASFP128F42980BD.h5,SOFSKON12A8C13B3B5,,Orbital,Illuminate,The Altogether,Orbital Illuminate The Altogether,Orbital,"[ 3.27862396e+02  1.25974998e+02 -6.53100014e+00  0.00000000e+00
  1.00000000e+00  4.00000000e+00  4.75390320e+01  3.81506348e+01
  3.02932415e+01  4.95887709e+00 -6.70646906e+00 -2.53544979e+01
  7.65252399e+00 -2.18031907e+00 -7.01655245e+00  3.23208666e+00
  2.19274569e+00 -1.22669773e+01  4.63913441e+00  4.42066612e+01
  4.41762314e+01  2.48586235e+01  3.19820671e+01  2.20746765e+01
  2.42468395e+01  1.44917307e+01  2.13540077e+01  1.34071388e+01
  1.24224825e+01  2.12418003e+01  6.07238889e-01  3.82531166e-01
  4.17081773e-01  1.66242912e-01  2.42494732e-01  3.92843723e-01
  2.85866410e-01  2.73422658e-01  2.57959515e-01  4.33062345e-01
  4.56447780e-01  5.53040504e-01  3.47268313e-01  2.56849587e-01
  2.97303259e-01  1.29033595e-01  1.75834984e-01  2.97428519e-01
  2.29760930e-01  2.37913862e-01  2.50010014e-01  2.77235091e-01
  3.55268210e-01  3.66972923e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASGM128EF34DBB0.h5,SOBOCAG12A6BD55D56,,Bone Thugs-N-Harmony / Akon,Never Forget Me,Strength & Loyalty,Bone Thugs-N-Harmony / Akon Never Forget Me Strength & Loyalty,Bone Thugs-N-Harmony / Akon,"[ 2.86301605e+02  1.54089996e+02 -6.93300009e+00  1.00000000e+00
  1.00000000e+00  4.00000000e+00  4.59446983e+01  2.13034859e+01
 -7.61826372e+00 -9.57871056e+00  7.23894453e+00 -7.35704565e+00
  1.28047953e+01  7.08227968e+00 -2.57550883e+00  4.09096813e+00
 -8.26872921e+00 -3.49639940e+00  5.60843992e+00  3.62839432e+01
  3.13603077e+01  3.79352379e+01  2.58243771e+01  2.59669704e+01
  2.14130707e+01  2.46659279e+01  2.20127811e+01  1.89210835e+01
  1.71670818e+01  1.62733269e+01  6.03700161e-01  8.08751345e-01
  3.87261033e-01  4.99783069e-01  2.29055554e-01  1.67088181e-01
  1.13262787e-01  8.79321024e-02  8.65881816e-02  8.30987617e-02
  1.45587295e-01  1.31019399e-01  3.21346194e-01  3.10474336e-01
  2.73561895e-01  3.68989617e-01  2.16339067e-01  2.04742864e-01
  1.21958353e-01  1.12419710e-01  1.07399270e-01  1.22246735e-01
  1.58308610e-01  2.17095524e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASIG128F92C3A6B.h5,SONCYFS12A8C14261E,,Moonsorrow,Ukkosenjumalan poika,Kivenkantaja,Moonsorrow Ukkosenjumalan poika Kivenkantaja,Moonsorrow,"[ 3.5649261e+02  1.2423700e+02 -4.1780000e+00  9.0000000e+00
  1.0000000e+00  4.0000000e+00  5.2163593e+01  6.1666080e+01
  7.6255469e+00 -1.4760048e+01 -2.1257534e+01 -3.2418941e+01
  1.0930294e+01 -3.7279119e+00  9.9381895e+00  3.8771346e+00
  6.2111139e-01  1.1627292e+01  3.9867280e+00  2.6173737e+01
  2.9155092e+01  2.4888685e+01  2.3810040e+01  1.8705357e+01
  1.5112536e+01  1.1901633e+01  1.1906877e+01  1.0714474e+01
  1.0179028e+01  1.0628659e+01  3.9710528e-01  4.0851286e-01
  3.8513708e-01  3.0796939e-01  6.1584455e-01  3.4729987e-01
  3.7496451e-01  3.6741614e-01  3.6072826e-01  4.8290208e-01
  3.6488372e-01  4.5157772e-01  2.8663242e-01  2.7227229e-01
  2.9108217e-01  1.9042610e-01  3.2933909e-01  2.0136510e-01
  2.5668666e-01  2.4488124e-01  2.3926108e-01  3.1199867e-01
  2.3744425e-01  2.7216294e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASKO128F427CE1C.h5,SOTNBNN12A6D4F6CC7,,N.W.A.,A B***** Is A B***** (Edited),Straight Outta Compton,N.W.A. A B***** Is A B***** (Edited) Straight Outta Compton,N.W.A.,"[168.75056     97.099       -8.91         9.           1.
   4.          42.170536    33.63466    -25.45958      0.9954871
  -8.925361    30.991793    -6.990931    14.099502    -1.527829
  13.572543   -13.605674    -2.6912298    4.774029    43.234562
  52.781235    66.24962     29.381342    51.915676    30.618431
  33.8308      26.251043    24.001762    30.352842    17.861183
   0.44849858   0.46084338   0.39070547   0.37068105   0.42355174
   0.27668536   0.3349023    0.35938936   0.41693822   0.3985431
   0.35426292   0.42164224   0.32161734   0.31912497   0.31593907
   0.29949227   0.29392543   0.20728861   0.28207874   0.29808596
   0.31965616   0.30496025   0.28165498   0.32580775]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASKQ128F4265E04.h5,SOXZLDX12A58A7CE52,,Rage Against The Machine,Kick Out The Jams,Live at the Grand Olympic Auditorium,Rage Against The Machine Kick Out The Jams Live at the Grand Olympic Auditorium,Rage Against The Machine,"[ 2.0156036e+02  1.4063000e+02 -2.0690000e+00  9.0000000e+00
  1.0000000e+00  1.0000000e+00  5.4341698e+01  2.2339443e+01
  5.2366924e+01 -3.2983506e+00 -9.9547443e+00 -2.0076839e+01
 -1.8600273e+01 -2.0936308e+00  1.1189447e+01  2.4208257e+00
  2.5536160e+00  2.7714007e+00  4.2463760e+00  2.7470503e+01
  5.2895603e+01  2.2756544e+01  2.4171602e+01  1.3918336e+01
  1.7562679e+01  1.4020383e+01  1.3653880e+01  1.1661900e+01
  9.1931295e+00  1.7570383e+01  4.1147494e-01  4.1871428e-01
  4.2520595e-01  3.3610019e-01  6.1517441e-01  3.9343971e-01
  4.1547310e-01  4.3871057e-01  4.3164751e-01  5.5868459e-01
  4.0579778e-01  5.5942488e-01  2.1496545e-01  2.1929052e-01
  2.6185027e-01  1.6938309e-01  3.1627592e-01  2.1570463e-01
  2.5419998e-01  2.9319537e-01  2.2458535e-01  3.1951019e-01
  2.2213432e-01  2.7306241e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASOD128F428154C.h5,SOEESQT12A8C13C7D5,,Jazz Gillum,Me And My Buddy,Take One More Chance With Me,Jazz Gillum Me And My Buddy Take One More Chance With Me,Jazz Gillum,"[185.67792    101.41       -16.844        0.           0.
   1.          32.015633   -29.810287    48.866653    35.55282
 -30.010592    19.60334    -15.547098    -1.3412082    7.4806633
  11.842695     1.8510014   22.247173     6.2191753   56.4593
  68.022766    73.976036    34.752563    44.360733    38.32284
  29.864546    25.506369    21.369677    25.686312    27.985498
   0.44976      0.30632827   0.2976455    0.4086938    0.4178345
   0.50514066   0.2793338    0.3980138    0.42606068   0.39987448
   0.30780277   0.2608       0.31039342   0.26893774   0.24962115
   0.31283244   0.29102266   0.34332135   0.20888664   0.27510858
   0.29355088   0.30179852   0.28015682   0.202131  ]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASQC128F93480F0.h5,SOSKUNI12AB0187F12,,Rise Against,Amber Changing,Revolutions Per Minute,Rise Against Amber Changing Revolutions Per Minute,Rise Against,"[ 2.18827301e+02  1.86253998e+02 -3.80299997e+00  4.00000000e+00
  1.00000000e+00  4.00000000e+00  5.16872215e+01  5.24250603e+01
  1.91980610e+01 -4.88886356e+00 -2.94011402e+01 -1.70358410e+01
  2.54548287e+00 -2.67555332e+00  6.88429165e+00  7.39687157e+00
 -1.52589023e+00  1.08914268e+00  3.56785727e+00  2.99115925e+01
  2.55611286e+01  2.97634563e+01  2.23312721e+01  2.37531719e+01
  1.54491863e+01  1.59020548e+01  1.51901989e+01  1.23296003e+01
  1.23813362e+01  1.19974575e+01  4.98989016e-01  4.72956121e-01
  2.94512540e-01  4.39865202e-01  4.60869908e-01  3.29753906e-01
  4.62937295e-01  3.97893429e-01  6.00086212e-01  4.19857353e-01
  3.85731965e-01  3.94047022e-01  2.90052921e-01  2.86826193e-01
  1.86576918e-01  2.45838195e-01  2.99286157e-01  2.07005411e-01
  3.09198141e-01  2.26882115e-01  3.39074701e-01  2.68911183e-01
  2.74095088e-01  3.01020503e-01]"
C:\Users\mshakur\Downloads\Modelling\deep_learning\millionsongsubset\A\A\S\TRAASSO12903CDD2FF.h5,SOSLFMU12AB018FFEA,,Ultraviolence,Murder Academy,Psycho Drama,Ultraviolence Murder Academy Psycho Drama,Ultraviolence,"[ 3.03046082e+02  2.10470001e+02 -1.05699997e+01  1.00000000e+00
  1.00000000e+00  4.00000000e+00  4.33767662e+01 -5.86208153e+00
 -2.52645416e+01 -5.42796731e-01 -1.91968441e+01 -1.25012531e+01
  6.02915239e+00  1.14780312e+01  3.75522828e+00  6.64203835e+00
 -2.20588326e+00  4.11735415e-01  4.57942009e+00  6.27884445e+01
  3.14617615e+01  3.42378006e+01  2.24214840e+01  2.81843891e+01
  1.33617706e+01  1.45118313e+01  1.18115482e+01  1.44246025e+01
  1.68893280e+01  9.94131088e+00  6.43266082e-01  8.56647432e-01
  3.54652613e-01  2.84722090e-01  2.45844796e-01  2.99889147e-01
  4.29599404e-01  4.49149311e-01  3.01064312e-01  2.76098311e-01
  3.00062835e-01  3.30796748e-01  2.35519454e-01  2.59833366e-01
  1.76061749e-01  1.83545232e-01  1.34624079e-01  1.84302345e-01
  2.82247484e-01  3.34146440e-01  1.66251540e-01  1.70502111e-01
  1.33986667e-01  1.76159889e-01]"
