z1,z2,z3,z4,z5,z6,z7,z8,weak_label,artist_name,title,release
1.5680406,-1.1168113,-2.2316194,-1.4892573,-0.5515501,-2.786521,1.4561297,-0.8703501,Lionel Rogg,Lionel Rogg,Prelude And Fugue In C Major BWV 545 : Prelude,Bach: Organ Works Vol.2
0.10042982,1.9672313,4.855775,1.1062605,0.22281928,2.028853,-1.7772824,-0.75792766,Jimmy Riley,Jimmy Riley,The Love We Had Version,Magic
0.66283745,1.8904812,2.8097093,0.63160336,-0.9697173,1.277634,-0.954215,-1.9396228,Elliot Goldenthal,Elliot Goldenthal,Vortex,Titus - Original Motion Picture Soundtrack
-1.792256,0.37753165,1.1810281,0.1993936,1.2118758,1.2528967,-0.4447385,0.94966406,John Brown,John Brown,Uncle Interlude,TheBurbsLife
-0.32923242,1.2945725,1.3104639,0.8798509,-0.40005484,1.097709,-0.7437395,-0.9024201,Marilyn Horne / Wiener Opernorchester / Henry Lewis,Marilyn Horne / Wiener Opernorchester / Henry Lewis,Mon coeur s'ouvre à ta voix,Ultimate Classical Chill Out
0.9933206,1.2846214,3.8902788,0.051600337,0.12974131,1.823494,-0.6678944,-0.7901444,Jason Mraz,Jason Mraz,The Dynamo Of Volition [From An All Night Session],We Sing.  We Dance.  We Steal Things.
-0.42116904,0.4897696,1.100831,0.12536222,0.23308833,0.7406099,-0.3287013,-0.14242764,Pyrolator,Pyrolator,Gold Und Silber,Ausland
1.2475691,1.5167842,0.8402941,0.0027899966,-0.96421885,-0.36728,-0.23702313,-2.3968198,James Scott Skinner,James Scott Skinner,Triumph / Timour The Tartar / The Left Handed Fiddler / Speed The Plough / De'il Among The Tailors,The Strathspey King
-0.5490892,0.994872,1.2702417,0.95283794,-0.27778795,0.6563919,-0.4859265,-0.67345923,Abraham Laboriel,Abraham Laboriel,Guidum,Guidum
2.9416108,0.04476146,1.7266191,-1.110392,-1.1214807,-0.28792796,-0.09901537,-1.6483338,Grupo Batuque,Grupo Batuque,Cavasamba Um (Edit),O Tempo Do Samba
-1.4209656,0.9919888,1.4377882,0.7042586,1.1800838,1.4293761,-0.60506374,0.42851242,Sugar Minott,Sugar Minott,All Kind of People,Rewind Selecta: Up Tempo Collection Volume 3
-0.4943249,1.4501842,3.4703867,0.84755474,0.60034186,2.165587,-1.1295432,-0.1510029,Ini Kamoze,Ini Kamoze,Hole In The Pumpkin,Shocking Out
-0.92534864,-0.82078016,-1.5353105,-0.8521606,1.2961884,-0.921343,0.9378142,0.8638834,Mudhoney,Mudhoney,Between Me & You Kid (Album Version),Five Dollar Bob's Mock Cooter Stew
0.47879866,-0.17641045,0.18152016,-0.437864,-0.2284751,-0.5020985,0.33365002,-0.42177075,Out Of The Grey,Out Of The Grey,The One I've Been Waiting For (Diamond Days Album Version),The Early Years
-2.5873227,-0.65168,-0.32529584,0.05871979,1.5926825,0.4569226,0.3374085,1.3364302,Dino,Dino,Untitled,An Anthology of Chinese Experimental Music 1992-2008
-1.3386468,-0.17238693,0.6214374,-0.018668454,1.0502881,0.44262904,-0.08094372,0.90385103,OV7,OV7,Una na na,7 Latidos
-0.55899394,-0.76821345,-0.60166997,-0.5533181,0.66984737,-0.7084373,0.512522,0.6602831,Borialis,Borialis,Can't Break This Man,What You Thought You Heard
-1.1485496,-1.1567181,-2.2636893,-0.7462907,1.435351,-1.4774814,1.0746086,1.0634527,Open Hand,Open Hand,The Ambush,You And Me
-1.5717143,1.7472082,5.2311397,1.0373776,1.6464738,3.0947568,-1.8310177,0.72698796,X-ecutioners,X-ecutioners,Play That Beat,Built From Scratch
-0.6965785,1.8355513,3.511578,1.256285,0.1030512,2.4475162,-1.1789196,-0.556818,Mario Rosenstock,Mario Rosenstock,Bertie's Pets (Bonus Material),Gift Grub 10 (Deluxe Edition)
0.02751261,0.4570947,0.36630294,-0.049822606,-0.06848543,-0.08869812,-0.13171145,-0.28754124,Juice Leskinen,Juice Leskinen,Marilyn,Lauluja rakastamisen vaikeudesta
-1.0251658,-1.1160005,-2.5839655,-0.9735643,1.3918713,-1.6453878,1.2311764,1.0446779,Pumpkin Buzzard,Pumpkin Buzzard,Bladecrash Electrocution,Knowledge Zombie
-0.59587556,0.7454566,1.9740535,0.32557762,0.64890534,1.214004,-0.6747905,0.2735761,Rishi Rich,Rishi Rich,Come Here Feat. Jay Sean,The Project
-1.4036009,-0.205101,-0.44645253,-0.20257092,1.0800023,-0.07485326,0.2208268,0.79921967,Kanye West,Kanye West,Through The Wire,Through The Wire
-1.3830098,-0.5236041,-0.77979416,-0.24602982,1.707856,-0.22908472,0.4407889,0.9805173,The Katies,The Katies,She's My Marijuana (LP Version),The Katies
0.6828328,0.42914847,1.6408653,0.083851136,-0.35754845,0.5212525,-0.47410357,-0.5623183,Los Hispanos,Los Hispanos,El Aranero,Coleccion Estelar de Sabor Cumbia
0.13537657,0.38993892,0.7764435,0.07533992,-0.121798754,0.0753827,-0.30617458,-0.28695765,Sugar Minott,Sugar Minott,Mash Up Mi Life,Niney Presents: No Hiding Place!
0.9096382,1.1267577,2.7098665,0.33849505,-0.6892511,0.55019766,-0.81154776,-1.1607919,Paul Brown,Paul Brown,Old Friends,The City
-0.6677225,0.27267122,1.3785326,-0.02296719,0.5771102,0.42887634,-0.19426756,0.40418237,Lloyd Banks,Lloyd Banks,South Side Story,The Hunger For More
-1.6550155,-0.46393558,-1.0804572,-0.106744975,1.1585448,-0.4772291,0.34818536,1.0524187,Marvin Sapp,Marvin Sapp,In His Presence (LP Version),Marvin Sapp
-0.86658615,0.35533163,1.289366,-0.0075356886,0.6787254,0.7459651,-0.14781912,0.30188417,Sister Hazel,Sister Hazel,Space Between Us (Album Version),Sister Hazel
-0.19220151,0.8435372,2.657729,-0.093965225,0.4279838,1.0727774,-0.66694224,-0.18934555,Mighty Diamonds,Mighty Diamonds,Drifting Away,Rise Up
-0.76525,2.264547,4.712466,1.6843083,0.76932555,2.9017458,-1.722657,-0.5309718,Terror Fabulous,Terror Fabulous,Position,Reggae Gold 1993
-0.45241466,0.080655634,1.0683209,-0.17693327,0.4081033,0.52716744,0.13407716,0.053628627,Eddie Henderson,Eddie Henderson,Beyond Forever (2004 Digital Remaster),Coming Through
-1.298033,1.1774143,1.5466082,1.2221537,0.27025884,1.0815215,-0.8915762,-0.091681674,Kartik Seshadri,Kartik Seshadri,Raga Anandi Kalyan (Alap_ jor and jhala),Illuminations
0.7638003,2.2832098,5.5714006,1.1680377,0.13962932,2.5251906,-2.031851,-0.86438817,Modeselektor,Modeselektor,Tetrispack,Hello Mom!
1.9114746,1.0752445,1.89974,0.018090539,-1.2476178,0.1603416,-0.26207593,-1.8289568,Charlie Rich,Charlie Rich,Nice 'N' Easy,Feel Like Going Home: The Essential Charlie Rich
1.8699356,1.2578001,2.935903,0.37126598,-1.0545051,0.92969507,-0.35918668,-1.8922157,Kris Kristofferson,Kris Kristofferson,Darby's Castle,Broken Freedom Song: Live From San Francisco
-0.8111426,-0.78602195,-1.8194251,-0.51732665,0.9716292,-1.1597918,1.0582249,0.33633012,Bad Religion,Bad Religion,Doing Time (Album Version),How Could Hell Be Any Worse?
-0.6611242,0.81648886,1.4938356,0.5266657,-0.09698129,0.8392569,-0.2651329,-0.56645167,Saarbrücken Radio Symphony Orchestra,Saarbrücken Radio Symphony Orchestra,Phase (1972),Les Idées Fixes
-0.9094062,0.38406038,0.24642658,0.43239635,0.6087463,0.39574736,-0.32217965,0.24103199,Jackie Davis,Jackie Davis,Night Train (Album Version),Easy Does It
-0.866082,1.8247815,1.9825045,1.3053607,0.10570456,1.4953003,-1.0465493,-0.86510843,Shawn Colvin,Shawn Colvin,Sunny Came Home,Live
-1.3376135,-1.2654194,-2.7958696,-0.78402936,1.4061488,-1.8454294,1.2058167,1.4039767,Less Than Jake,Less Than Jake,Short On Ideas / One Last Cigarette,Pezcore
-1.1902647,0.3191935,1.8899058,0.030695654,0.95002955,1.2051498,-0.33790535,0.6064272,Mobb Deep,Mobb Deep,Got It Twisted,Amerikaz Nightmare
-1.2217461,0.031463694,-1.1461927,0.31081396,0.7640823,-0.38117197,0.3015144,0.36286896,Irwin Goodman,Irwin Goodman,Liverpoolin pokia,Dirly dirly dee
-0.77421093,0.2123769,0.15292451,0.26782638,0.0690539,0.08506446,-0.026593614,0.06512095,Pedro Aznar,Pedro Aznar,Stand,David Y Goliath
0.39162594,2.6341915,2.128424,2.0463533,-1.7174503,0.8894866,-1.4398584,-2.6669452,Bill Douglas,Bill Douglas,Caroline,Jewel Lake
0.16862442,1.5815113,2.8397958,0.6071399,0.15289308,2.0050817,-0.7420533,-0.6027513,Marty Robbins,Marty Robbins,Have Thine Own Way Lord,The Best of Marty Robbins
-1.0240883,1.2167116,2.5870476,0.64455736,0.77920485,1.8612969,-0.86857337,0.14001802,Gang Starr Featuring Jeru The Damaja And Lil Dap,Gang Starr Featuring Jeru The Damaja And Lil Dap,I'm The Man (Explicit) (Feat. Jeru The Damaja And Lil Dap),Daily Operation
-1.6987203,1.2174399,2.221092,0.84255666,1.1186925,1.6603004,-0.9312794,0.39070898,Lenn Hammond,Lenn Hammond,The Door,Baby Why
-0.58040303,-1.0007935,-1.7802879,-0.8677565,0.8944968,-1.2970612,1.1255556,0.56368834,Cool For August,Cool For August,Don't Wanna Be Here (Album Version),Grand World
-0.87230927,-0.8055106,-1.4311666,-0.61555487,0.8539913,-1.0651418,0.7488889,0.735265,Monster Magnet,Monster Magnet,CNN War Theme,Monolithic baby!
-1.4879402,0.101515934,-0.17977154,0.11205932,0.96249413,0.12477609,0.017914664,0.7094236,Sugar Minott,Sugar Minott,Now We Know,The Serious Reggae Album Vol 2 Prt 2
-1.3038027,-0.28377774,-0.8620623,-0.29676548,1.401824,-0.16434391,0.40357977,0.8238846,Nirvana,Nirvana,Heart-Shaped Box,From The Muddy Banks Of The Wishkah
-0.6610185,1.1939572,3.356315,0.45356876,0.60862017,1.8709075,-0.99888486,0.18669234,Unison,Unison,Girls Make My Hair Loose,Sound Networks EP
-2.5442827,-0.23313442,0.9541752,-0.28402248,2.1008852,0.695505,0.09728937,1.7060906,Hatiras & Slarta John,Hatiras & Slarta John,Spaced Invader (Ian Pooley Club Mix),Spaced Invader
-0.18542023,1.386866,1.1712306,0.78193,-0.44732687,0.45705396,-0.6443644,-0.9512392,Randy Travis,Randy Travis,Down At The Old Corral (Album Version),Wind In The Wire
-2.5121734,-0.5830603,-1.0782934,0.046100922,1.9360992,-0.04360483,0.37631693,1.4951833,José Augusto;Catia Guimma,José Augusto;Catia Guimma,Tudo Que Você Quiser,Ao Vivo
0.25505832,-0.4226937,-0.6272203,-0.5197895,0.112578675,-0.90104085,0.43443072,-0.13817748,fIREHOSE,fIREHOSE,Tien An Man Dream Again,Flyin' The Flannel
0.07668763,1.5772783,2.1817665,0.7753221,-0.1922656,1.5101812,-0.629746,-0.8900062,Alternative TV,Alternative TV,Nasty Little Lonely,Live 1978
2.0965889,2.0994036,3.8260367,0.22248021,-0.9519379,1.7548174,-0.9188777,-2.0717998,Mike Bloomfield,Mike Bloomfield,Tell Me Partner,Bloomfield-A Retrospective
-0.6845704,0.01820572,1.1910627,-0.21440414,0.91906613,0.4755306,-0.11461727,0.41955194,Francky Vincent,Francky Vincent,Ma Garçonniére,Réchauffe L'hiver
-0.7927613,0.5078116,-0.06310411,0.7970953,-0.07510196,0.017138256,-0.20259668,-0.09144874,The Black Crowes,The Black Crowes,Nonfiction,Amorica
-0.5581071,0.91266227,2.7359226,0.4079842,0.509845,1.5122646,-0.5786347,0.060906533,G-Unit,G-Unit,Money Make The World Go Around,T.O.S. (Terminate On Sight)
-1.1886129,-0.33698225,-0.5140587,-0.30837992,1.4246038,-0.010086371,0.48285833,0.7887087,Mat Kearney,Mat Kearney,Never Be Ready,City Of Black & White
-0.35852173,0.6439593,0.6438087,0.4385723,-0.09999026,0.39035958,-0.07975966,-0.6175737,Conjunto Clasico,Conjunto Clasico,Coquí,Clásicas De Clásico
-1.0446053,1.4636327,2.099469,0.9177958,0.72021675,1.5614506,-1.0465522,-0.036627483,Julie Roberts,Julie Roberts,Unlove Me,Julie Roberts
-0.6576506,-0.20305005,1.1023177,-0.17259592,0.5560748,0.23049438,-0.32584044,0.47684047,The Presets,The Presets,If I Know You,If I Know You
-0.27947173,1.1701263,2.2565527,0.35771865,0.763464,1.8658037,-0.8393489,-0.046790358,Lily Holbrook,Lily Holbrook,Smoke Screen,Wicked Ways
1.3840551,-0.27959156,-0.6113741,-0.56461525,-0.954943,-1.6303946,0.6388429,-1.6199408,Georges Delerue,Georges Delerue,Ouverture,Le Mepris
-0.86560667,0.12995169,-0.4032322,0.43768317,0.54333436,-0.41421512,0.10647091,0.41655394,Ronnie Milsap,Ronnie Milsap,Up To Zion (High Key-Premiere Performance Plus w/o Background Vocals),Up To Zion (Premiere Performance Plus Track)
-1.4368014,0.34730306,-0.29362574,0.5012462,0.4430011,0.14186978,-0.12226306,0.35054547,Irma Thomas,Irma Thomas,River Is Waiting,Rounder Records' 40th Anniversary Concert
-1.511598,0.70125395,3.6398177,0.06907711,1.7075192,2.0385728,-0.8573554,1.1447753,VHS Or Beta,VHS Or Beta,Solid Gold (Evolution Mix) (2005 Digital Remaster),Le Funk
0.75887614,-0.34187374,0.7762783,-0.87811834,0.0393597,0.086803265,0.3801628,-0.20012069,T.G. Sheppard,T.G. Sheppard,Only One You,Devil in the bottle
1.26944,1.1518266,0.84849524,0.5669831,-1.4359235,-0.25114095,-0.57220155,-1.8264495,O'2L,O'2L,Little Edith,Doyle's Brunch
0.45402706,1.918963,2.782853,1.3358464,-0.6326064,1.1720415,-1.1554003,-1.391314,The Cardigans,The Cardigans,Iron Man,First Band On The Moon
-1.4793216,-1.4373193,-2.2885935,-0.9225816,1.6598986,-1.5234007,1.0360996,1.5299919,Clifton Chenier,Clifton Chenier,Johnny Can't Dance,Live! At Grant Street
0.857622,0.1715234,0.8313638,-0.19135872,-0.33862117,-0.20281343,-0.11052562,-0.8892462,B.B. King,B.B. King,Please Remember Me,B.B. King
-1.877014,-0.20409173,0.6025322,-0.110916816,1.4189767,0.56578773,-0.15835838,1.3120936,Zen Lemonade,Zen Lemonade,Brazil Mon Amour,Lemon Soul
-0.7135731,0.542559,2.786348,0.130732,0.84717137,1.6503836,-0.52632636,0.32969433,R. Kelly & Jay Z,R. Kelly & Jay Z,Honey,The Best Of Both Worlds
-2.1412096,-1.1947287,-0.9382655,-0.46993136,1.7861342,-0.33308578,0.641281,1.4527036,Jan Wayne,Jan Wayne,Mad World (Money-G. Remix),Mad World
0.21812704,-0.21130092,-0.4312914,-0.8545707,0.23471902,-0.86827415,0.39252535,-0.1478068,Jimmy Cliff,Jimmy Cliff,Take Your Time feat. Yannick Noah,Black Magic
0.69695866,-0.5285771,-0.09388458,-1.115941,0.13895987,-0.7011043,0.7237734,-0.32629463,The Forms,The Forms,Innizar,Icarus
0.8197927,-0.10494131,0.041294307,-0.30781722,-0.71648914,-0.64460355,0.26761207,-0.8896664,Lionel Rogg,Lionel Rogg,Toccata Et Fugue En Ré Mineur BWV 565,Bach: Favorite Organ Works
1.5388172,0.8245163,1.9713048,0.13665375,-0.9512572,0.3493006,-0.040038574,-1.618617,Connie Francis,Connie Francis,Embraceable You (LP Version from 'When The Boys Meet The Girls'),Connie Francis In Hollywood
-0.29512927,1.5202671,3.148939,0.7174479,0.32504302,2.0517232,-0.68281025,-0.68882453,Larry The Cable Guy,Larry The Cable Guy,Bass Pro Shop & Wal-Mart,The Best Of Blue Collar Comedy
0.29613087,-0.48981732,-0.8229766,-0.7527253,0.23215692,-1.010982,0.5899147,-0.056415565,The Kirkbys,The Kirkbys,Penny In My Pocket,Unearthed Merseybeat Volume 2
-0.7241818,-0.84161806,-1.385332,-0.4173358,0.854598,-0.89378095,0.77441186,0.5692322,Arc Angels,Arc Angels,Nadine,Living In A Dream
-0.372997,1.4431882,2.3991947,0.3996487,0.16210791,1.9957294,-0.41981128,-0.78003967,The Clancy Brothers,The Clancy Brothers,Marie's Wedding,Ain't It Grand Boys: Unissued Gems Of The Clancy Brothers With Tommy Makem
0.9775852,0.9189854,0.7419758,0.58321714,-1.1839538,0.050943986,-0.44783312,-1.6963763,Andy Griffith,Andy Griffith,I Love To Tell The Story  (Love To Tell The Story Album Version),Love To Tell Story-25 Hymns
1.905535,0.7542096,1.9009092,0.0030012876,-1.1471516,0.050222173,-0.31293476,-1.6414111,Eric Demarsan,Eric Demarsan,L'ombre d'une chance,Les réalisateurs: Les plus belles musiques de films de Jean-Pierre Mocky
-0.700768,1.6662472,2.5554214,0.95557725,0.047666986,1.9144728,-0.84325993,-0.84350044,"Myrick ""Freeze"" Guillory","Myrick ""Freeze"" Guillory",Queen Ida Introduction,Nouveau Zydeco
-0.14806072,1.3745273,2.6856296,0.8331231,0.057479966,1.6262467,-0.66819715,-0.6672012,Ice-T & Chuck D,Ice-T & Chuck D,Round Two Wrap-Up,The Showdown: The Sugarhill Gang Vs. Grandmaster Flash & The Furious Five
1.1419827,-0.44473127,0.58268446,-0.7885949,-0.11982225,-0.4143883,0.43146163,-0.47375622,Silverchair,Silverchair,Suicidal Dream,Frogstomp
0.10243292,-0.60234874,-0.05537554,-0.39407456,-0.017718628,-0.3418343,0.35414386,-0.16372596,U2,U2,New York,Electrical Storm
0.294568,-0.8771446,-0.774305,-1.229321,0.38522252,-0.97556996,0.64339375,0.22661658,Sweet,Sweet,Do It All Over Again,Sweetlife
0.35774076,-0.56925213,-0.51695216,-0.8019284,0.43466106,-0.5165514,0.5556797,-0.19140466,Billy Bragg & Wilco,Billy Bragg & Wilco,She Came Along To Me (LP Version),Mermaid Avenue
-0.77567726,-1.322379,-2.378006,-0.9274742,1.031957,-1.805628,1.2404678,0.92924345,Hot Tuna,Hot Tuna,Extrication Love Song,Double Dose
-1.2452427,0.35996023,1.9303746,0.05340331,1.2245301,1.1132361,-0.5010812,1.0136213,Götterdämmerung,Götterdämmerung,Skincree,Kin-Burst 9104
-1.6045592,0.77847135,1.7858315,0.25555223,1.1975056,1.3978212,-0.53863835,0.7389579,Mil,Mil,Dis moi,Miltape Vol.1
-0.62642914,0.80882406,2.5156856,0.264552,1.0073175,1.4502412,-0.8315992,0.45331293,The Twinkle Brothers,The Twinkle Brothers,Under World Dub,Dub Massacre Part 1 & Part 2
-0.8441929,1.5853585,3.568001,1.013958,0.8963351,2.3713176,-1.2035645,-0.04504552,Tum Tum,Tum Tum,Lil Stuntin,The Return Of O-Tumma
-2.3046675,-1.2593883,-1.9530766,-0.64734834,1.9141854,-1.2117598,0.99442196,1.8656611,Mr Dubz,Mr Dubz,Diss Location,The Pain E.p.
-1.2854866,0.026211258,0.021848008,-0.0074191466,0.6317979,0.057095617,0.077638164,0.68306375,Shakira,Shakira,Did It Again (featuring Kid Cudi),Did It Again Feat. Kid Cudi
-1.076988,-0.7907031,-1.0661163,-0.6445926,0.8333683,-0.8769648,0.59850895,0.6449465,Soda Stereo,Soda Stereo,Persiana Americana (Live),Ruido Blanco
0.6749274,0.16961133,0.9995944,-0.1020361,-0.2445514,0.132089,-0.14831556,-0.41800183,Die Bandbreite,Die Bandbreite,Recht auf Lungenkrebs,Hexenjagd
-1.8575046,-0.38779122,-0.36306396,-0.05355615,1.2750355,0.13930108,0.21402715,1.0433977,Pardesi,Pardesi,Pardesi Pind Wich Ageya,Pump Up The Bhangra
1.0420003,0.6710664,0.8296487,-0.07484817,-0.75247496,-0.09246342,-0.107361004,-1.0040592,Andre Verchuren,Andre Verchuren,Tra-La-La Musette,Tango Pour Madameon
2.217486,0.06914094,1.5156791,-1.1048424,-0.98277915,-0.6042926,0.059401624,-1.4099321,Spieluhrmelodien,Spieluhrmelodien,Zeigt her eure Füße,Zeigt Her Eure Füsse
2.0006819,0.83512205,0.96548796,0.4373086,-2.147867,-0.74105114,-0.30713865,-2.668176,Marco Beltrami,Marco Beltrami,Past Meets Present,In The Electric Mist
-1.4462401,1.0834024,3.4680488,0.3951665,1.3153799,2.0433848,-0.9717937,0.7115622,Erik Hassle,Erik Hassle,Don't Bring Flowers,Don't Bring Flowers
-1.6298772,-1.1950079,-2.6155047,-0.800365,1.5590982,-1.7485423,1.1470966,1.5957739,An Cafe,An Cafe,KORITSU HOSPITAL,Goku Tama Rock Cafe
-0.887548,0.07024178,1.4418414,-0.081049435,1.0156898,0.95161986,-0.1692506,0.70475245,Galactic,Galactic,Squarebiz,From the Corner To the Block
0.19713515,3.0418575,4.829442,1.7311995,-0.045507222,3.3216016,-1.8260927,-1.5867314,Michael Bloomfield,Michael Bloomfield,Narrative #1,If You Love These Blues_ Play'em As You Please
-1.1393371,-1.005792,-2.2533858,-0.599492,1.3729913,-1.452755,0.979492,1.2695073,Soul Embraced,Soul Embraced,Someday (Immune Album Version),Immune
1.306197,-0.066342354,0.33099893,-0.7135664,-0.48670325,-0.5965034,0.50240034,-1.0449369,Scott Wesley Brown,Scott Wesley Brown,Somebody's Brother (Somebody's Brother Album Version),Somebody's Brother
0.21906811,0.18242648,-0.48270598,-0.0097801015,-0.5301343,-0.7619487,0.28138527,-0.87562996,Tiny Tim,Tiny Tim,You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],Live! At The Royal Albert Hall
-1.7427027,0.8797455,2.5575283,0.71925634,0.919083,1.9896995,-0.8320353,0.35677353,At All Cost,At All Cost,Drugs,Circle Of Demons
0.09524475,-0.14790797,-0.27111354,-0.25972107,0.14852047,-0.33124772,0.42124385,-0.25404826,Shamen,Shamen,Scientas,Boss Drum (album)
1.7336897,-0.11824098,0.11307785,-0.657147,-0.66631377,-1.0075619,0.4146162,-1.0333924,William Coulter,William Coulter,The Painter And The Magician,The Road Home
2.2166538,0.506437,0.96208894,-0.2200779,-1.5611556,-0.69129574,0.0034148917,-2.0580723,Phil Spector,Phil Spector,Spanish Harlem,Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996
2.2599738,0.6809754,1.2152673,-0.18931544,-1.8138062,-0.5884701,-0.0003896691,-2.2478623,Charles Williams And His Orchestra,Charles Williams And His Orchestra,Portrait Of Clare (from 'Portrait Of Clare'),Classic British Film Themes Of The 40's & 50's
-0.42218125,-0.2906519,-0.94409585,-0.37877902,0.39222118,-0.65210545,0.5651653,0.23571052,Nick Cave & The Bad Seeds,Nick Cave & The Bad Seeds,The Hammer Song (2010 Digital Remaster),The Good Son (2010 Digital Remaster)
-1.3432705,-0.21924175,0.5561595,-0.21839604,1.2409071,0.55259216,-0.06595181,0.8512692,Barrabas,Barrabas,Broadway Star,Desperately
0.44638914,2.9870718,4.307391,1.5215636,-0.33545703,2.5336351,-1.6248897,-1.8372175,Malcolm McLaren,Malcolm McLaren,You Need Hands (1993 Digital Remaster),The Great Rock 'N' Roll Swindle
1.4440928,0.011655148,0.65595776,-0.33421034,-0.9967246,-0.3471616,0.07440076,-1.378182,The Brooklyn Tabernacle Choir,The Brooklyn Tabernacle Choir,All That You Need,Praise Him...Live!
-0.6218262,1.6932971,2.9691253,1.242019,0.14441878,2.2746854,-1.2095938,-0.6294364,Birmingham Jubilee Singers,Birmingham Jubilee Singers,Hope I'll Join That Band,Birmingham Jubilee Singers Vol. 2 (1927-1930)
0.88254064,2.492323,4.7737527,0.98128057,-0.10339557,2.8345962,-1.6133195,-1.4720485,Capleton,Capleton,Conscience Ah Heng Dem (interlude),More Fire
